id,NEGERI,PPD,Peringkat,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,PKHAS,longitude,latitude
7790,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3063,SEKOLAH KEBANGSAAN KG JAWA,PETI SURAT 60662,91016,TAWAU,89748492,89748494,XBA3063@moe.edu.my,Bandar,SK,261,32,ADA,TIADA,117.94313,4.28904
7791,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3065,SEKOLAH KEBANGSAAN MUHIBBAH RAYA,PETI SURAT 61524,91025,TAWAU,89712682,89715736,XBA3065@moe.edu.my,Bandar,SK,1074,82,ADA,TIADA,117.88913,4.28705
7792,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3066,SEKOLAH KEBANGSAAN PASIR PUTIH,PETI SURAT 1116,91036,TAWAU,89769715,89766715,XBA3066@moe.edu.my,Bandar,SK,759,59,ADA,TIADA,117.86268,4.29139
7793,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3067,SEKOLAH KEBANGSAAN BATU 4 JALAN APAS,PETI SURAT 61660,91026,TAWAU,89913715,89913715,XBA3067@moe.edu.my,Bandar,SK,1079,75,ADA,TIADA,117.94177,4.25922
7794,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3068,SEKOLAH KEBANGSAAN KG TITINGAN,PETI SURAT 61134,91021,TAWAU,89914214,89912372,XBA3068@moe.edu.my,Bandar,SK,984,79,ADA,TIADA,117.90742,4.24497
7795,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3069,SEKOLAH KEBANGSAAN BANDAR TAWAU II,PETI SURAT 61364,91023,TAWAU,89763806,89763805,XBA3069@moe.edu.my,Bandar,SK,738,71,ADA,ADA,117.88517,4.25807
7796,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3070,SEKOLAH KEBANGSAAN TAMAN TAWAU,PETI SURAT 62281,91032,TAWAU,89766818,89759518,XBA3070@moe.edu.my,Bandar,SK,1220,85,ADA,TIADA,117.91347,4.25399
7797,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3071,SEKOLAH KEBANGSAAN ULU KALABAKAN,PETI SURAT 2030,91045,TAWAU,TIADA,TIADA,XBA3071@moe.edu.my,Luar Bandar,SK,89,13,ADA,TIADA,117.47047,4.41029
7798,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3072,SEKOLAH KEBANGSAAN TG BATU KERAMAT,PETI SURAT 1474,91008,TAWAU,89765413,89755416,XBA3072@moe.edu.my,Bandar,SK,862,64,ADA,ADA,117.87558,4.28576
7799,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3073,SEKOLAH KEBANGSAAN PERDANA,PETI SURAT 2035,91045,TAWAU,89752218,89715218,XBA3073@moe.edu.my,Bandar,SK,148,19,TIADA,TIADA,117.85955,4.299433
7800,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3074,SEKOLAH KEBANGSAAN MELODI,"PETI SURAT 2024 , BATU 2 1/2, JALAN PANTAI, TAWAU LAMA",91045,TAWAU,89914315,89914315,XBA3074@moe.edu.my,Bandar,SK,169,17,TIADA,TIADA,117.90739,4.24496
7801,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3075,SEKOLAH KEBANGSAAN SENTOSA,PETI SURAT 2070,91022,TAWAU,TIADA,TIADA,XBA3075@moe.edu.my,Bandar,SK,94,23,TIADA,TIADA,117.94174,4.25921
7802,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3076,SEKOLAH KEBANGSAAN BRANTIAN,PETI SURAT 1082,91008,TAWAU,TIADA,TIADA,XBA3076@moe.edu.my,Luar Bandar,SK,92,14,ADA,TIADA,117.58757,4.48089
7803,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3077,SEKOLAH KEBANGSAAN BAHAGIA,WDT 183,91007,TAWAU,89714984,89714984,XBA3077@moe.edu.my,Bandar,SK,645,53,ADA,TIADA,117.89177,4.27974
7804,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3078,SEKOLAH KEBANGSAAN JAMBATAN PUTIH,WDT 184,91009,TAWAU,89714194,89713546,XBA3078@moe.edu.my,Bandar,SK,388,37,ADA,TIADA,117.891617,4.27835
7805,SABAH,PPD TAWAU,Rendah,Kebangsaan,XBA3079,SEKOLAH KEBANGSAAN KUKUSAN,WDT 185,91008,TAWAU,89711914,89713662,XBA3079@moe.edu.my,Bandar,SK,494,52,ADA,ADA,117.89153,4.27721
7806,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3101,SEKOLAH KEBANGSAAN BANGINGOD,PETI SURAT 60931,91118,LAHAD DATU,TIADA,TIADA,XBA3101@moe.edu.my,Luar Bandar,SK,59,12,ADA,TIADA,118.95333,5.04401
7807,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3102,SEKOLAH KEBANGSAAN BIKANG,PETI SURAT 60188,91111,LAHAD DATU,TIADA,TIADA,XBA3102@moe.edu.my,Luar Bandar,SK,164,15,ADA,TIADA,118.44087,5.01442
7808,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3103,SEKOLAH KEBANGSAAN BINUANG,PETI SURAT 61314,91121,LAHAD DATU,89898095,89898095,XBA3103@moe.edu.my,Luar Bandar,SK,513,34,ADA,TIADA,118.38688,5.03156
7809,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3104,SEKOLAH KEBANGSAAN TAWAIYARI,PETI SURAT 61319,91121,LAHAD DATU,TIADA,TIADA,XBA3104@moe.edu.my,Luar Bandar,SK,143,14,ADA,TIADA,118.19253,5.11565
7810,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3105,SEKOLAH KEBANGSAAN SAHABAT 4,PETI SURAT 141,91150,LAHAD DATU,89812869,89812869,XBA3105@moe.edu.my,Luar Bandar,SK,430,30,ADA,TIADA,119.07038,5.07841
7811,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3106,SEKOLAH KEBANGSAAN SABAH COCOA,PETI SURAT 60999,91118,LAHAD DATU,TIADA,TIADA,XBA3106@moe.edu.my,Luar Bandar,SK,38,9,TIADA,TIADA,118.59673,5.12113
7812,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3107,SEKOLAH KEBANGSAAN AMALANIA,PETI SURAT 61059,91119,LAHAD DATU,TIADA,TIADA,XBA3107@moe.edu.my,Luar Bandar,SK,171,14,ADA,TIADA,118.39275,5.34737
7813,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3108,SEKOLAH KEBANGSAAN LAHAD DATU II,PETI SURAT 61047,91119,LAHAD DATU,89886735,89883410,XBA3108@moe.edu.my,Bandar,SK,1771,107,ADA,TIADA,118.30067,5.02758
7814,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3115,SEKOLAH KEBANGSAAN PEKAN,PETI SURAT 60125,91111,LAHAD DATU,89882817,89887816,XBA3115@moe.edu.my,Bandar,SK,1751,121,ADA,ADA,118.33654,5.03023
7815,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3119,SEKOLAH KEBANGSAAN BATU 6 1/2 SEGAMA,PETI SURAT 61042,91119,LAHAD DATU,89867082,TIADA,XBA3119@moe.edu.my,Luar Bandar,SK,428,39,ADA,ADA,118.28526,5.0905
7816,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3123,SEKOLAH KEBANGSAAN SEPAGAYA,PETI SURAT 60807,91117,LAHAD DATU,89885406,89885406,XBA3123@moe.edu.my,Luar Bandar,SK,571,47,ADA,ADA,118.27906,5.0172
7817,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3129,SEKOLAH KEBANGSAAN TELISAI,PETI SURAT 61134,91120,LAHAD DATU,TIADA,TIADA,XBA3129@moe.edu.my,Luar Bandar,SK,192,17,ADA,TIADA,118.83364,5.00516
7818,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3130,SEKOLAH KEBANGSAAN TANJUNG LABIAN,"KILOMETER 155, JALAN FELDA SAHABAT, KG TG LABIAN",91120,LAHAD DATU,89804201,89804200,XBA3130@moe.edu.my,Luar Bandar,SK,232,18,ADA,TIADA,119.2349,5.1693
7819,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3131,SEKOLAH KEBANGSAAN TANJONG PARAS,PETI SURAT 60821,91117,LAHAD DATU,TIADA,TIADA,XBA3131@moe.edu.my,Luar Bandar,SK,211,18,ADA,TIADA,118.34284,4.99108
7820,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3132,SEKOLAH KEBANGSAAN TUNGKU,PETI SURAT 60995,91118,LAHAD DATU,89871089,89871089,XBA3132@moe.edu.my,Luar Bandar,SK,330,32,ADA,TIADA,118.88747,5.01913
7821,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3133,SEKOLAH KEBANGSAAN ULU TUNGKU,PETI SURAT 61149,91120,LAHAD DATU,TIADA,TIADA,XBA3133@moe.edu.my,Luar Bandar,SK,86,12,ADA,TIADA,118.85417,5.04
7822,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3135,SEKOLAH KEBANGSAAN SRI DARUN,PETI SURAT 60766,91117,LAHAD DATU,TIADA,TIADA,XBA3135@moe.edu.my,Luar Bandar,SK,118,14,ADA,TIADA,118.834,5.05076
7823,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3136,SEKOLAH KEBANGSAAN SILAM,PETI SURAT 60945,91118,LAHAD DATU,89867791,TIADA,XBA3136@moe.edu.my,Luar Bandar,SK,592,45,ADA,TIADA,118.18981,4.95175
7824,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3137,SEKOLAH KEBANGSAAN BUKIT BALACON,PETI SURAT 60591,91115,LAHAD DATU,89866016,TIADA,XBA3137@moe.edu.my,Luar Bandar,SK,529,34,ADA,TIADA,118.23493,5.10265
7825,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3138,SEKOLAH KEBANGSAAN LOK BUANI,PETI SURAT 60288,91112,LAHAD DATU,TIADA,TIADA,XBA3138@moe.edu.my,Luar Bandar,SK,112,13,ADA,TIADA,119.25597,5.22875
7826,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3139,SEKOLAH KEBANGSAAN SRI PANTAI,PETI SURAT 60684,91116,LAHAD DATU,89814103,TIADA,XBA3139@moe.edu.my,Luar Bandar,SK,304,26,ADA,TIADA,118.79339,4.97883
7827,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3140,SEKOLAH KEBANGSAAN SILABUKAN,PETI SURAT 60903,91118,LAHAD DATU,TIADA,TIADA,XBA3140@moe.edu.my,Luar Bandar,SK,351,33,ADA,TIADA,118.5315,5.0137
7828,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3141,SEKOLAH KEBANGSAAN SAHABAT 16,PETI SURAT 60875,91117,LAHAD DATU,89811228,89811228,XBA3141@moe.edu.my,Luar Bandar,SK,409,40,ADA,ADA,119.06164,5.07548
7829,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3142,SEKOLAH KEBANGSAAN TERUSAN,PETI SURAT 61484,91123,LAHAD DATU,89897713,89897713,XBA3142@moe.edu.my,Luar Bandar,SK,161,15,ADA,TIADA,118.27316,4.99825
7830,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3143,SEKOLAH KEBANGSAAN JEROCO,PETI SURAT 61371,91122,LAHAD DATU,TIADA,TIADA,XBA3143@moe.edu.my,Luar Bandar,SK,147,17,ADA,TIADA,118.45541,5.41524
7831,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3144,SEKOLAH KEBANGSAAN LAHAD DATU III,PETI SURAT 61087,91120,LAHAD DATU,89884030,89884030,XBA3144@moe.edu.my,Bandar,SK,999,60,ADA,TIADA,118.34702,5.02529
7832,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3145,SEKOLAH KEBANGSAAN SAHABAT II,PETI SURAT 61700,91125,LAHAD DATU,89871231,89871231,XBA3145@moe.edu.my,Luar Bandar,SK,388,34,ADA,ADA,118.91212,5.05936
7833,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3146,SEKOLAH KEBANGSAAN FAJAR HARAPAN,PETI SURAT 61814,91126,LAHAD DATU,TIADA,TIADA,XBA3146@moe.edu.my,Luar Bandar,SK,507,37,ADA,TIADA,119.20793,5.23531
7834,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3147,SEKOLAH KEBANGSAAN CENDERAWASIH,PETI SURAT 60035,91110,LAHAD DATU,89812455,89812455,XBA3147@moe.edu.my,Luar Bandar,SK,767,52,ADA,TIADA,119.00215,5.15209
7835,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3148,SEKOLAH KEBANGSAAN PERMAI,PETI SURAT 60288,91112,LAHAD DATU,TIADA,TIADA,XBA3148@moe.edu.my,Luar Bandar,SK,115,14,ADA,TIADA,118.4564,5.18392
7836,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3149,SEKOLAH KEBANGSAAN PAYANG,PETI SURAT 61345,91122,LAHAD DATU,89866554,TIADA,XBA3149@moe.edu.my,Luar Bandar,SK,256,25,TIADA,TIADA,118.29316,5.03264
7837,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3150,SEKOLAH KEBANGSAAN UNICO DESA,PETI SURAT 62427,91128,LAHAD DATU,89880832,TIADA,XBA3150@moe.edu.my,Luar Bandar,SK,222,14,TIADA,TIADA,118.27896,5.01752
7838,SABAH,PPD LAHAD DATU,Rendah,Kebangsaan,XBA3151,SEKOLAH KEBANGSAAN LAHAD DATU IV,PETI SURAT 61595,91124,LAHAD DATU,89867923,TIADA,XBA3151@moe.edu.my,Bandar,SK,298,31,ADA,TIADA,118.29313,5.03263
7839,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3201,SEKOLAH KEBANGSAAN TUN FUAD,PETI SURAT 126,91207,KUNAK,TIADA,TIADA,XBA3201@moe.edu.my,Luar Bandar,SK,145,23,ADA,TIADA,118.17422,4.6074
7840,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3202,SEKOLAH KEBANGSAAN KUNAK I,PETI SURAT 9,91207,KUNAK,TIADA,89851216,XBA3202@moe.edu.my,Luar Bandar,SK,935,63,ADA,TIADA,118.24651,4.68294
7841,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3203,SEKOLAH KEBANGSAAN KUNAK 2,PETI SURAT 12,91207,KUNAK,89851352,89851352,XBA3203@moe.edu.my,Luar Bandar,SK,405,25,ADA,TIADA,118.22968,4.70108
7842,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3204,SEKOLAH KEBANGSAAN LORMALONG,PETI SURAT 43,91207,KUNAK,TIADA,TIADA,XBA3204@moe.edu.my,Luar Bandar,SK,253,22,ADA,TIADA,118.20381,4.70267
7843,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3205,SEKOLAH KEBANGSAAN MOSTYN,PETI SURAT 41,91207,KUNAK,89855625,89855626,XBA3205@moe.edu.my,Luar Bandar,SK,295,42,ADA,ADA,118.19358,4.66086
7844,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3206,SEKOLAH KEBANGSAAN PANGI,PETI SURAT 7,91207,KUNAK,89857104,TIADA,XBA3206@moe.edu.my,Luar Bandar,SK,539,39,ADA,TIADA,118.28371,4.66038
7845,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3207,SEKOLAH KEBANGSAAN GADING-GADING,PETI SURAT 65,91207,KUNAK,TIADA,TIADA,XBA3207@moe.edu.my,Luar Bandar,SK,80,17,ADA,TIADA,118.35874,4.62868
7846,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3208,SEKOLAH KEBANGSAAN LADANG GIRAM,LADANG GIRAM,91207,KUNAK,89854092,TIADA,XBA3208@moe.edu.my,Luar Bandar,SK,135,20,ADA,TIADA,118.20391,4.60207
7847,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3209,SEKOLAH KEBANGSAAN SKIM KOKOS,PETI SURAT 66,91207,KUNAK,TIADA,TIADA,XBA3209@moe.edu.my,Luar Bandar,SK,126,14,ADA,TIADA,118.22011,4.62523
7848,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3210,SEKOLAH KEBANGSAAN KUNAK JAYA,PETI SURAT 64,91207,KUNAK,89851563,89851563,XBA3210@moe.edu.my,Luar Bandar,SK,446,45,ADA,TIADA,118.23875,4.69597
7849,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3211,SEKOLAH KEBANGSAAN MADAI,PETI SURAT 104,91207,KUNAK,TIADA,TIADA,XBA3211@moe.edu.my,Luar Bandar,SK,425,33,ADA,TIADA,118.18566,4.72571
7850,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3213,SEKOLAH KEBANGSAAN TANJUNG KERAMAT,PETI SURAT 52,91207,KUNAK,TIADA,TIADA,XBA3213@moe.edu.my,Luar Bandar,SK,54,15,ADA,TIADA,118.36801,4.60938
7851,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3214,SEKOLAH KEBANGSAAN KAMPUNG SELAMAT,PETI SURAT 385,91207,KUNAK,89852915,TIADA,XBA3214@moe.edu.my,Luar Bandar,SK,662,59,ADA,ADA,118.24924,4.67785
7852,SABAH,PPD KUNAK,Rendah,Kebangsaan,XBA3215,SEKOLAH KEBANGSAAN LADANG BINUANG,PETI SURAT 130,91207,KUNAK,TIADA,TIADA,XBA3215@moe.edu.my,Luar Bandar,SK,204,20,ADA,TIADA,118.07195,4.70048
7853,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3301,SEKOLAH KEBANGSAAN BALIMBANG,PETI SURAT 137,91308,SEMPORNA,TIADA,TIADA,XBA3301@moe.edu.my,Luar Bandar,SK,526,39,ADA,TIADA,118.62863,4.47877
7854,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3302,SEKOLAH KEBANGSAAN BUBUL,PETI SURAT 130,91308,SEMPORNA,89781158,89781158,XBA3302@moe.edu.my,Bandar,SK,1065,68,ADA,TIADA,118.59486,4.46576
7855,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3303,SEKOLAH KEBANGSAAN BUGAYA,PETI SURAT 299,91308,SEMPORNA,89785357,89785357,XBA3303@moe.edu.my,Luar Bandar,SK,840,73,ADA,ADA,118.55894,4.49455
7856,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3304,SEKOLAH KEBANGSAAN GELAM-GELAM,PETI SURAT 484,91308,SEMPORNA,89786488,89786488,XBA3304@moe.edu.my,Luar Bandar,SK,234,20,ADA,TIADA,118.6551,4.48747
7857,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3305,SEKOLAH KEBANGSAAN HAMPALAN,PETI SURAT 443,91308,SEMPORNA,89786187,89786187,XBA3305@moe.edu.my,Luar Bandar,SK,195,17,ADA,TIADA,118.65991,4.4251
7858,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3306,SEKOLAH KEBANGSAAN KABOGAN,PETI SURAT 95,91308,SEMPORNA,89786223,89786807,XBA3306@moe.edu.my,Luar Bandar,SK,521,54,ADA,ADA,118.61071,4.42043
7859,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3307,SEKOLAH KEBANGSAAN PULAU LARAPAN,W.D.T NO 42,91309,SEMPORNA,89786897,89885867,XBA3307@moe.edu.my,Luar Bandar,SK,65,13,ADA,TIADA,118.59963,4.55691
7860,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3308,SEKOLAH KEBANGSAAN LIHAK-LIHAK,WDT 46,91309,SEMPORNA,89857109,TIADA,XBA3308@moe.edu.my,Luar Bandar,SK,355,26,ADA,TIADA,118.45,4.55264
7861,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3309,SEKOLAH KEBANGSAAN MENAMPILIK,"PEJABAT PENDIDIKAN DAERAH SEMPORNA, PETI SURAT 87",91308,SEMPORNA,89786423,TIADA,XBA3309@moe.edu.my,Luar Bandar,SK,7,4,TIADA,TIADA,118.56987,4.34535
7862,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3312,SEKOLAH KEBANGSAAN PEGAGAU,PETI SURAT 460,91308,SEMPORNA,89793106,TIADA,XBA3312@moe.edu.my,Luar Bandar,SK,410,32,ADA,TIADA,118.43015,4.37483
7863,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3313,SEKOLAH KEBANGSAAN PULAU BAIT,W.D.T 27,91308,SEMPORNA,TIADA,TIADA,XBA3313@moe.edu.my,Luar Bandar,SK,146,18,ADA,TIADA,118.53524,4.53732
7864,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3314,SEKOLAH KEBANGSAAN PULAU BUM-BUM,PETI SURAT 692,91307,SEMPORNA,89786671,TIADA,XBA3314@moe.edu.my,Luar Bandar,SK,251,29,ADA,ADA,118.72141,4.44934
7865,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3315,SEKOLAH KEBANGSAAN PULAU OMADAL,PETI SURAT 209,91308,SEMPORNA,89786173,TIADA,XBA3315@moe.edu.my,Luar Bandar,SK,7,6,TIADA,TIADA,118.75482,4.427
7866,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3316,SEKOLAH KEBANGSAAN SELAKAN,PETI SURAT 429,91308,SEMPORNA,TIADA,TIADA,XBA3316@moe.edu.my,Luar Bandar,SK,15,9,ADA,TIADA,118.695,4.574067
7867,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3317,SEKOLAH KEBANGSAAN PEKAN SEMPORNA,PETI SURAT 48,91307,SEMPORNA,89781684,89782349,XBA3317@moe.edu.my,Bandar,SK,1087,79,ADA,TIADA,118.61174,4.47789
7868,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3318,SEKOLAH KEBANGSAAN TANJUNG KAPOR,PETI SURAT 663,91308,SEMPORNA,TIADA,TIADA,XBA3318@moe.edu.my,Luar Bandar,SK,396,36,ADA,TIADA,118.5398,4.51442
7869,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3319,SEKOLAH KEBANGSAAN KAMPUNG POKAS,PETI SURAT NO. 651,91308,SEMPORNA,TIADA,TIADA,XBA3319@moe.edu.my,Luar Bandar,SK,198,19,ADA,TIADA,118.56978,4.38412
7870,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3320,SEKOLAH KEBANGSAAN SISIPAN,PETI SURAT 465,91308,SEMPORNA,TIADA,TIADA,XBA3320@moe.edu.my,Luar Bandar,SK,116,14,ADA,TIADA,118.67077,4.48597
7871,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3321,SEKOLAH KEBANGSAAN SULABAYAN,PETI SURAT 136,91308,SEMPORNA,89786630,TIADA,XBA3321@moe.edu.my,Luar Bandar,SK,95,12,ADA,TIADA,118.67301,4.42954
7872,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3322,SEKOLAH KEBANGSAAN SUNGAI TUHOK,PETI SURAT 346,91308,SEMPORNA,TIADA,TIADA,XBA3322@moe.edu.my,Luar Bandar,SK,437,37,ADA,TIADA,118.52241,4.48134
7873,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3323,SEKOLAH KEBANGSAAN TAGASAN,PETI SURAT 197,91308,SEMPORNA,89782934,TIADA,XBA3323@moe.edu.my,Luar Bandar,SK,472,36,ADA,TIADA,118.54079,4.43648
7874,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3324,SEKOLAH KEBANGSAAN TAMPI-TAMPI,PETI SURAT 84,91308,SEMPORNA,89781469,TIADA,XBA3324@moe.edu.my,Luar Bandar,SK,453,41,ADA,ADA,118.63309,4.45143
7875,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3325,SEKOLAH KEBANGSAAN TERUSAN BARU,PETI SURAT 292,91308,SEMPORNA,89786204,TIADA,XBA3325@moe.edu.my,Luar Bandar,SK,169,19,ADA,TIADA,118.6509,4.42916
7876,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3326,SEKOLAH KEBANGSAAN TERUSAN TENGAH,PETI SURAT 135,91308,SEMPORNA,89786139,TIADA,XBA3326@moe.edu.my,Luar Bandar,SK,452,30,ADA,TIADA,118.65198,4.45845
7877,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3327,SEKOLAH KEBANGSAAN PULAU DENAWAN,WDT 8,91309,SEMPORNA,TIADA,TIADA,XBA3327@moe.edu.my,Luar Bandar,SK,29,8,TIADA,TIADA,118.85608,4.30585
7878,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3328,SEKOLAH KEBANGSAAN EGANG-EGANG,W.D.T 65,91309,SEMPORNA,89786140,TIADA,XBA3328@moe.edu.my,Luar Bandar,SK,149,16,ADA,TIADA,118.69532,4.4678
7879,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3329,SEKOLAH KEBANGSAAN KAMPUNG SIMUNUL,PETI SURAT 208,91308,SEMPORNA,89782982,89785169,XBA3329@moe.edu.my,Bandar,SK,1023,68,ADA,TIADA,118.6185,4.47133
7880,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3330,SEKOLAH KEBANGSAAN PULAU PABABAG,W.D.T 125,91309,SEMPORNA,TIADA,TIADA,XBA3330@moe.edu.my,Luar Bandar,SK,205,17,TIADA,TIADA,118.50166,4.53549
7881,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3331,SEKOLAH KEBANGSAAN KUBANG PINANG,PETI SURAT 466,91308,SEMPORNA,TIADA,TIADA,XBA3331@moe.edu.my,Luar Bandar,SK,362,29,ADA,TIADA,118.50642,4.41843
7882,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3332,SEKOLAH KEBANGSAAN KALUMPANG,PETI SURAT 469,91308,SEMPORNA,TIADA,TIADA,XBA3332@moe.edu.my,Luar Bandar,SK,127,24,ADA,TIADA,118.271,4.42808
7883,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3333,SEKOLAH KEBANGSAAN PULAU MABUL,"PEJABAT PENDIDIKAN DAERAH SEMPORNA, PETI SURAT 87",91308,SEMPORNA,TIADA,TIADA,XBA3333@moe.edu.my,Luar Bandar,SK,189,18,ADA,TIADA,118.63064,4.244
7884,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3334,SEKOLAH KEBANGSAAN BANGAU-BANGAU,PETI SURAT 187,91308,SEMPORNA,TIADA,TIADA,XBA3334@moe.edu.my,Luar Bandar,SK,1127,71,ADA,TIADA,118.60253,4.48966
7885,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3335,SEKOLAH KEBANGSAAN LABUAN HAJI,W.D.T 146,91309,SEMPORNA,89786986,TIADA,XBA3335@moe.edu.my,Luar Bandar,SK,96,15,TIADA,TIADA,118.62971,4.49268
7886,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3336,SEKOLAH KEBANGSAAN PULAU SUMANDI,W.D.T 71,91309,SEMPORNA,89786895,TIADA,XBA3336@moe.edu.my,Luar Bandar,SK,248,17,TIADA,TIADA,118.57825,4.56247
7887,SABAH,PPD SEMPORNA,Rendah,Kebangsaan,XBA3337,SEKOLAH KEBANGSAAN TONGKALLOH,PETI SURAT 367,91309,SEMPORNA,89786206,TIADA,XBA3337@moe.edu.my,Luar Bandar,SK,213,16,ADA,TIADA,118.64834,4.41715
